,syn,cluster,shared,pf_index
14820,1417,0,False,10753
14821,1418,0,True,4067
14822,1418,0,False,10754
14823,1418,0,False,10755
14824,1418,0,False,10756
14825,1418,0,False,10757
14826,1418,0,True,4068
14827,1418,0,False,10758
14828,1418,0,False,10759
14829,1418,0,False,10760
14830,1418,0,False,10761
14831,1419,5,True,4069
14832,1419,5,False,10762
14833,1419,5,False,10763
14834,1419,5,False,10764
14835,1419,5,False,10765
14836,1419,5,True,4070
14837,1419,5,False,10766
14838,1419,5,True,4071
14839,1419,5,True,4072
14840,1419,5,False,10767
14841,1419,5,False,10768
14842,1419,5,False,10769
14843,1419,5,False,10770
14844,1420,5,False,10771
14845,1420,5,False,10772
14846,1420,5,False,10773
14847,1420,5,False,10774
14848,1420,5,False,10775
14849,1421,5,False,10776
14850,1421,5,False,10777
14851,1421,5,True,4073
14852,1421,5,False,10778
14853,1421,5,False,10779
14854,1421,5,False,10780
14855,1421,5,False,10781
14856,1421,5,False,10782
14857,1421,5,True,4074
14858,1422,5,False,10783
14859,1422,5,False,10784
14860,1422,5,False,10785
14861,1422,5,True,4075
14862,1422,5,False,10786
14863,1422,5,False,10787
14864,1422,5,False,10788
14865,1422,5,False,10789
14866,1422,5,True,4076
14867,1423,5,False,10790
14868,1423,5,False,10791
14869,1423,5,True,4077
14870,1423,5,True,4078
14871,1423,5,True,4079
14872,1423,5,False,10792
14873,1423,5,False,10793
14874,1423,5,False,10794
14875,1423,5,False,10795
14876,1424,5,False,10796
14877,1424,5,False,10797
14878,1424,5,False,10798
14879,1424,5,False,10799
14880,1424,5,False,10800
14881,1424,5,True,4080
14882,1425,5,False,10801
14883,1425,5,True,4081
14884,1425,5,True,4082
14885,1425,5,True,4083
14886,1425,5,False,10802
14887,1425,5,True,4084
14888,1426,5,False,10803
14889,1426,5,False,10804
14890,1426,5,False,10805
14891,1426,5,False,10806
14892,1426,5,False,10807
14893,1426,5,False,10808
14894,1426,5,True,4085
14895,1426,5,True,4086
14896,1427,5,False,10809
14897,1427,5,False,10810
14898,1427,5,True,4087
14899,1427,5,True,4088
14900,1427,5,False,10811
14901,1427,5,True,4089
14902,1427,5,True,4090
14903,1427,5,False,10812
14904,1427,5,False,10813
14905,1428,5,True,4091
14906,1428,5,True,4092
14907,1428,5,False,10814
14908,1428,5,False,10815
14909,1428,5,False,10816
14910,1428,5,False,10817
14911,1428,5,False,10818
14912,1428,5,False,10819
14913,1428,5,False,10820
14914,1429,5,False,10821
14915,1429,5,False,10822
14916,1429,5,True,4093
14917,1429,5,True,4094
14918,1429,5,False,10823
14919,1429,5,True,4095
14920,1429,5,False,10824
14921,1429,5,True,4096
14922,1429,5,False,10825
14923,1429,5,True,4097
14924,1430,5,True,4098
14925,1430,5,False,10826
14926,1430,5,False,10827
14927,1430,5,False,10828
14928,1430,5,True,4099
14929,1430,5,False,10829
14930,1430,5,False,10830
14931,1430,5,False,10831
14932,1430,5,True,4100
14933,1431,5,True,4101
14934,1431,5,False,10832
14935,1431,5,False,10833
14936,1431,5,False,10834
14937,1431,5,False,10835
14938,1431,5,False,10836
14939,1431,5,False,10837
14940,1431,5,False,10838
14941,1431,5,True,4102
14942,1431,5,False,10839
14943,1432,5,False,10840
14944,1432,5,False,10841
14945,1432,5,False,10842
14946,1432,5,False,10843
14947,1432,5,True,4103
14948,1432,5,False,10844
14949,1432,5,False,10845
14950,1432,5,True,4104
14951,1433,5,True,4105
14952,1433,5,False,10846
14953,1433,5,False,10847
14954,1433,5,True,4106
14955,1433,5,True,4107
14956,1433,5,False,10848
14957,1433,5,False,10849
14958,1433,5,False,10850
14959,1434,5,False,10851
14960,1434,5,False,10852
14961,1434,5,False,10853
14962,1434,5,False,10854
14963,1434,5,False,10855
14964,1434,5,False,10856
14965,1434,5,False,10857
14966,1434,5,False,10858
14967,1435,0,True,4108
14968,1435,0,False,10859
14969,1435,0,False,10860
14970,1435,0,False,10861
14971,1435,0,False,10862
14972,1435,0,False,10863
14973,1435,0,False,10864
14974,1435,0,False,10865
14975,1435,0,False,10866
14976,1435,0,False,10867
14977,1436,0,False,10868
14978,1436,0,False,10869
14979,1436,0,True,4109
14980,1436,0,True,4110
14981,1436,0,False,10870
14982,1436,0,False,10871
14983,1436,0,False,10872
14984,1436,0,False,10873
14985,1436,0,True,4111
14986,1436,0,False,10874
14987,1437,2,False,10875
14988,1437,2,False,10876
14989,1437,2,False,10877
14990,1437,2,True,4112
14991,1437,2,False,10878
14992,1437,2,False,10879
14993,1437,2,False,10880
14994,1437,2,True,4113
14995,1437,2,False,10881
14996,1437,2,False,10882
14997,1438,0,False,10883
14998,1438,0,True,4114
14999,1438,0,False,10884
15000,1438,0,False,10885
15001,1438,0,False,10886
15002,1438,0,False,10887
15003,1438,0,True,4115
15004,1438,0,False,10888
15005,1439,0,False,10889
15006,1439,0,False,10890
15007,1439,0,False,10891
15008,1439,0,True,4116
15009,1439,0,False,10892
15010,1439,0,False,10893
15011,1439,0,False,10894
15012,1439,0,True,4117
15013,1440,0,True,4118
15014,1440,0,True,4119
15015,1440,0,True,4120
15016,1440,0,False,10895
15017,1440,0,True,4121
15018,1440,0,False,10896
15019,1440,0,False,10897
15020,1440,0,False,10898
15021,1441,0,False,10899
15022,1441,0,False,10900
15023,1441,0,False,10901
15024,1441,0,False,10902
15025,1441,0,False,10903
15026,1441,0,False,10904
15027,1441,0,True,4122
15028,1441,0,True,4123
15029,1441,0,False,10905
15030,1442,2,True,4124
15031,1442,2,False,10906
15032,1442,2,False,10907
15033,1442,2,False,10908
15034,1442,2,False,10909
15035,1443,2,False,10910
15036,1443,2,False,10911
15037,1443,2,False,10912
15038,1443,2,True,4125
15039,1443,2,True,4126
15040,1443,2,False,10913
15041,1443,2,False,10914
15042,1443,2,False,10915
15043,1444,2,False,10916
15044,1444,2,True,4127
15045,1444,2,False,10917
15046,1444,2,False,10918
15047,1444,2,False,10919
15048,1444,2,False,10920
15049,1444,2,True,4128
15050,1444,2,False,10921
15051,1445,2,True,4129
15052,1445,2,False,10922
15053,1445,2,False,10923
15054,1445,2,False,10924
15055,1445,2,False,10925
15056,1445,2,True,4130
15057,1445,2,False,10926
15058,1445,2,False,10927
15059,1445,2,False,10928
15060,1446,2,True,4131
15061,1446,2,False,10929
15062,1446,2,False,10930
15063,1446,2,False,10931
15064,1446,2,False,10932
15065,1446,2,False,10933
15066,1446,2,False,10934
15067,1446,2,False,10935
15068,1446,2,True,4132
15069,1446,2,True,4133
15070,1446,2,False,10936
15071,1447,2,False,10937
15072,1447,2,True,4134
15073,1447,2,False,10938
15074,1447,2,True,4135
15075,1447,2,False,10939
15076,1447,2,True,4136
15077,1447,2,True,4137
15078,1447,2,False,10940
15079,1447,2,False,10941
15080,1448,2,True,4138
15081,1448,2,True,4139
15082,1448,2,False,10942
15083,1448,2,False,10943
15084,1448,2,True,4140
15085,1448,2,True,4141
15086,1449,2,False,10944
15087,1449,2,True,4142
15088,1449,2,False,10945
15089,1449,2,False,10946
15090,1449,2,False,10947
15091,1449,2,False,10948
15092,1449,2,False,10949
15093,1450,2,False,10950
15094,1450,2,False,10951
15095,1450,2,True,4143
15096,1450,2,False,10952
15097,1450,2,False,10953
15098,1450,2,False,10954
15099,1450,2,True,4144
15100,1451,2,False,10955
15101,1451,2,True,4145
15102,1451,2,False,10956
15103,1451,2,False,10957
15104,1451,2,False,10958
15105,1451,2,False,10959
15106,1451,2,False,10960
15107,1452,2,False,10961
15108,1452,2,False,10962
15109,1452,2,True,4146
15110,1452,2,False,10963
15111,1452,2,False,10964
15112,1452,2,True,4147
15113,1452,2,False,10965
15114,1452,2,False,10966
15115,1453,2,False,10967
15116,1453,2,False,10968
15117,1453,2,False,10969
15118,1453,2,False,10970
15119,1453,2,False,10971
15120,1453,2,False,10972
15121,1453,2,False,10973
15122,1453,2,False,10974
15123,1453,2,True,4148
15124,1453,2,True,4149
15125,1454,0,True,4150
15126,1454,0,True,4151
15127,1454,0,True,4152
15128,1454,0,True,4153
15129,1454,0,False,10975
15130,1454,0,True,4154
15131,1454,0,False,10976
15132,1454,0,False,10977
15133,1454,0,False,10978
15134,1454,0,False,10979
15135,1455,0,False,10980
15136,1455,0,False,10981
15137,1455,0,False,10982
15138,1455,0,False,10983
15139,1455,0,False,10984
15140,1455,0,False,10985
15141,1455,0,False,10986
15142,1455,0,False,10987
15143,1455,0,True,4155
15144,1455,0,False,10988
15145,1455,0,True,4156
15146,1456,2,False,10989
15147,1456,2,False,10990
15148,1456,2,False,10991
15149,1456,2,False,10992
15150,1456,2,True,4157
15151,1456,2,True,4158
15152,1456,2,False,10993
15153,1456,2,False,10994
15154,1456,2,False,10995
15155,1456,2,False,10996
15156,1456,2,False,10997
15157,1456,2,False,10998
15158,1456,2,False,10999
15159,1456,2,False,11000
15160,1456,2,False,11001
15161,1456,2,False,11002
15162,1456,2,True,4159
15163,1457,2,False,11003
15164,1457,2,False,11004
15165,1457,2,False,11005
15166,1457,2,False,11006
15167,1457,2,False,11007
15168,1457,2,True,4160
15169,1457,2,False,11008
15170,1457,2,False,11009
15171,1457,2,False,11010
15172,1457,2,False,11011
15173,1457,2,True,4161
15174,1457,2,False,11012
15175,1457,2,False,11013
15176,1457,2,True,4162
15177,1457,2,False,11014
15178,1457,2,True,4163
15179,1458,2,True,4164
15180,1458,2,False,11015
15181,1458,2,True,4165
15182,1458,2,True,4166
15183,1458,2,False,11016
15184,1458,2,False,11017
15185,1458,2,False,11018
15186,1458,2,True,4167
15187,1458,2,False,11019
15188,1458,2,False,11020
15189,1458,2,False,11021
15190,1458,2,False,11022
15191,1458,2,True,4168
15192,1458,2,True,4169
15193,1459,5,False,11023
15194,1459,5,False,11024
15195,1459,5,False,11025
15196,1459,5,False,11026
15197,1459,5,False,11027
15198,1459,5,True,4170
15199,1459,5,True,4171
15200,1459,5,True,4172
15201,1459,5,True,4173
15202,1459,5,False,11028
15203,1459,5,False,11029
15204,1459,5,False,11030
15205,1459,5,False,11031
15206,1459,5,False,11032
15207,1460,5,False,11033
15208,1460,5,False,11034
15209,1460,5,False,11035
15210,1460,5,True,4174
15211,1460,5,False,11036
15212,1460,5,False,11037
15213,1460,5,False,11038
15214,1460,5,False,11039
15215,1460,5,False,11040
15216,1460,5,False,11041
15217,1460,5,False,11042
15218,1460,5,False,11043
15219,1460,5,False,11044
15220,1460,5,False,11045
15221,1461,5,False,11046
15222,1461,5,True,4175
15223,1461,5,False,11047
15224,1461,5,False,11048
15225,1461,5,False,11049
15226,1461,5,False,11050
15227,1461,5,False,11051
15228,1461,5,False,11052
15229,1461,5,False,11053
15230,1461,5,False,11054
15231,1461,5,False,11055
15232,1461,5,False,11056
15233,1461,5,False,11057
15234,1461,5,False,11058
15235,1462,5,False,11059
15236,1462,5,False,11060
15237,1462,5,True,4176
15238,1462,5,False,11061
15239,1462,5,True,4177
15240,1462,5,True,4178
15241,1462,5,False,11062
15242,1462,5,False,11063
15243,1462,5,False,11064
15244,1462,5,True,4179
15245,1462,5,False,11065
15246,1462,5,False,11066
15247,1462,5,False,11067
15248,1462,5,False,11068
15249,1463,5,False,11069
15250,1463,5,False,11070
15251,1463,5,True,4180
15252,1463,5,False,11071
15253,1463,5,False,11072
15254,1463,5,False,11073
15255,1463,5,False,11074
15256,1463,5,False,11075
15257,1463,5,True,4181
15258,1463,5,False,11076
15259,1463,5,True,4182
15260,1463,5,True,4183
15261,1463,5,True,4184
15262,1463,5,True,4185
15263,1464,5,True,4186
15264,1464,5,True,4187
15265,1464,5,True,4188
15266,1464,5,False,11077
15267,1464,5,False,11078
15268,1464,5,True,4189
15269,1464,5,True,4190
15270,1464,5,False,11079
15271,1464,5,False,11080
15272,1464,5,False,11081
15273,1465,5,False,11082
15274,1465,5,False,11083
15275,1465,5,False,11084
15276,1465,5,True,4191
15277,1465,5,False,11085
15278,1465,5,True,4192
15279,1465,5,False,11086
15280,1465,5,True,4193
15281,1465,5,True,4194
15282,1466,5,True,4195
15283,1466,5,False,11087
15284,1466,5,False,11088
15285,1466,5,False,11089
15286,1466,5,True,4196
15287,1466,5,True,4197
15288,1466,5,False,11090
15289,1466,5,True,4198
15290,1466,5,False,11091
15291,1466,5,True,4199
15292,1466,5,True,4200
15293,1467,5,False,11092
15294,1467,5,True,4201
15295,1467,5,False,11093
15296,1467,5,False,11094
15297,1467,5,True,4202
15298,1467,5,False,11095
15299,1467,5,True,4203
15300,1468,5,False,11096
15301,1468,5,False,11097
15302,1468,5,False,11098
15303,1468,5,False,11099
15304,1468,5,False,11100
15305,1468,5,True,4204
15306,1468,5,False,11101
15307,1468,5,False,11102
15308,1468,5,True,4205
15309,1468,5,False,11103
15310,1468,5,False,11104
15311,1468,5,True,4206
15312,1468,5,False,11105
15313,1468,5,True,4207
15314,1469,5,True,4208
15315,1469,5,False,11106
15316,1469,5,False,11107
15317,1469,5,True,4209
15318,1469,5,False,11108
15319,1469,5,False,11109
15320,1469,5,False,11110
15321,1469,5,True,4210
15322,1469,5,True,4211
15323,1469,5,True,4212
15324,1469,5,False,11111
15325,1470,5,True,4213
15326,1470,5,False,11112
15327,1470,5,False,11113
15328,1470,5,True,4214
15329,1470,5,False,11114
15330,1470,5,False,11115
15331,1470,5,True,4215
15332,1470,5,False,11116
15333,1470,5,True,4216
15334,1470,5,False,11117
15335,1470,5,False,11118
15336,1470,5,False,11119
15337,1471,5,False,11120
15338,1471,5,False,11121
15339,1471,5,False,11122
15340,1471,5,True,4217
15341,1471,5,False,11123
15342,1471,5,True,4218
15343,1471,5,True,4219
15344,1471,5,False,11124
15345,1471,5,True,4220
15346,1471,5,True,4221
15347,1471,5,True,4222
15348,1472,5,False,11125
15349,1472,5,False,11126
15350,1472,5,False,11127
15351,1472,5,False,11128
15352,1472,5,False,11129
15353,1472,5,False,11130
15354,1472,5,False,11131
15355,1472,5,False,11132
15356,1472,5,False,11133
15357,1472,5,False,11134
15358,1472,5,False,11135
15359,1472,5,False,11136
15360,1472,5,False,11137
15361,1473,5,True,4223
15362,1473,5,False,11138
15363,1473,5,True,4224
15364,1473,5,False,11139
15365,1473,5,False,11140
15366,1473,5,False,11141
15367,1473,5,False,11142
15368,1473,5,False,11143
15369,1473,5,False,11144
15370,1473,5,True,4225
15371,1473,5,False,11145
15372,1473,5,False,11146
15373,1473,5,False,11147
15374,1473,5,True,4226
15375,1473,5,False,11148
15376,1474,2,True,4227
15377,1474,2,True,4228
15378,1474,2,False,11149
15379,1474,2,True,4229
15380,1474,2,False,11150
15381,1474,2,False,11151
15382,1474,2,False,11152
15383,1474,2,True,4230
15384,1474,2,True,4231
15385,1474,2,True,4232
15386,1474,2,False,11153
15387,1474,2,False,11154
15388,1474,2,False,11155
15389,1474,2,False,11156
15390,1474,2,False,11157
15391,1475,2,False,11158
15392,1475,2,False,11159
15393,1475,2,True,4233
15394,1475,2,False,11160
15395,1475,2,True,4234
15396,1475,2,True,4235
15397,1475,2,False,11161
15398,1475,2,True,4236
15399,1475,2,True,4237
15400,1475,2,False,11162
15401,1475,2,False,11163
15402,1475,2,False,11164
15403,1475,2,False,11165
15404,1476,2,False,11166
15405,1476,2,False,11167
15406,1476,2,False,11168
15407,1476,2,False,11169
15408,1476,2,False,11170
15409,1476,2,False,11171
15410,1476,2,False,11172
15411,1476,2,False,11173
15412,1476,2,False,11174
15413,1476,2,True,4238
15414,1476,2,False,11175
15415,1476,2,False,11176
15416,1476,2,True,4239
15417,1476,2,False,11177
15418,1477,2,True,4240
15419,1477,2,False,11178
15420,1477,2,True,4241
15421,1477,2,False,11179
15422,1477,2,False,11180
15423,1477,2,False,11181
15424,1477,2,True,4242
15425,1477,2,True,4243
15426,1477,2,False,11182
15427,1477,2,False,11183
15428,1477,2,True,4244
15429,1477,2,False,11184
15430,1477,2,False,11185
15431,1477,2,True,4245
15432,1478,2,False,11186
15433,1478,2,False,11187
15434,1478,2,False,11188
15435,1478,2,True,4246
15436,1478,2,True,4247
15437,1478,2,False,11189
15438,1478,2,True,4248
15439,1478,2,True,4249
15440,1478,2,False,11190
15441,1478,2,False,11191
15442,1478,2,False,11192
15443,1478,2,True,4250
15444,1478,2,False,11193
15445,1479,2,False,11194
15446,1479,2,False,11195
15447,1479,2,True,4251
15448,1479,2,False,11196
15449,1479,2,True,4252
15450,1479,2,False,11197
15451,1479,2,True,4253
15452,1479,2,False,11198
15453,1479,2,False,11199
15454,1479,2,True,4254
15455,1479,2,False,11200
15456,1479,2,False,11201
15457,1480,0,False,11202
15458,1480,0,False,11203
15459,1480,0,False,11204
15460,1480,0,True,4255
15461,1480,0,True,4256
15462,1480,0,False,11205
15463,1480,0,False,11206
15464,1480,0,False,11207
15465,1480,0,False,11208
15466,1480,0,False,11209
15467,1480,0,False,11210
15468,1480,0,False,11211
15469,1480,0,False,11212
15470,1480,0,False,11213
15471,1481,2,False,11214
15472,1481,2,False,11215
15473,1481,2,False,11216
15474,1481,2,False,11217
15475,1481,2,False,11218
15476,1481,2,False,11219
15477,1481,2,False,11220
15478,1481,2,True,4257
15479,1481,2,False,11221
15480,1481,2,True,4258
15481,1481,2,False,11222
15482,1481,2,False,11223
15483,1481,2,True,4259
15484,1481,2,True,4260
15485,1482,2,False,11224
15486,1482,2,True,4261
15487,1482,2,True,4262
15488,1482,2,True,4263
15489,1482,2,False,11225
15490,1482,2,True,4264
15491,1482,2,False,11226
15492,1482,2,False,11227
15493,1482,2,False,11228
15494,1482,2,False,11229
15495,1482,2,False,11230
15496,1482,2,False,11231
15497,1482,2,True,4265
15498,1482,2,True,4266
15499,1482,2,False,11232
15500,1482,2,False,11233
15501,1482,2,False,11234
15502,1483,2,False,11235
15503,1483,2,False,11236
15504,1483,2,False,11237
15505,1483,2,False,11238
15506,1483,2,False,11239
15507,1483,2,False,11240
15508,1483,2,False,11241
15509,1483,2,True,4267
15510,1483,2,False,11242
15511,1483,2,True,4268
15512,1483,2,True,4269
15513,1483,2,False,11243
15514,1483,2,False,11244
15515,1483,2,False,11245
15516,1483,2,False,11246
15517,1483,2,False,11247
15518,1484,2,True,4270
15519,1484,2,False,11248
15520,1484,2,False,11249
15521,1484,2,False,11250
15522,1484,2,False,11251
15523,1484,2,True,4271
15524,1484,2,True,4272
15525,1484,2,False,11252
15526,1484,2,False,11253
15527,1484,2,False,11254
15528,1484,2,False,11255
15529,1484,2,True,4273
15530,1484,2,True,4274
15531,1484,2,False,11256
15532,1484,2,False,11257
15533,1484,2,False,11258
15534,1485,2,False,11259
15535,1485,2,False,11260
15536,1485,2,True,4275
15537,1485,2,False,11261
15538,1485,2,True,4276
15539,1485,2,False,11262
15540,1485,2,False,11263
15541,1485,2,False,11264
15542,1485,2,False,11265
15543,1485,2,True,4277
15544,1485,2,False,11266
15545,1485,2,False,11267
15546,1485,2,False,11268
15547,1485,2,True,4278
15548,1485,2,False,11269
15549,1485,2,True,4279
15550,1486,2,False,11270
15551,1486,2,False,11271
15552,1486,2,False,11272
15553,1486,2,False,11273
15554,1486,2,True,4280
15555,1486,2,False,11274
15556,1486,2,False,11275
15557,1486,2,False,11276
15558,1486,2,False,11277
15559,1487,2,False,11278
15560,1487,2,True,4281
15561,1487,2,True,4282
15562,1487,2,False,11279
15563,1487,2,False,11280
15564,1487,2,False,11281
15565,1487,2,True,4283
15566,1487,2,False,11282
15567,1487,2,True,4284
15568,1487,2,False,11283
15569,1487,2,False,11284
15570,1487,2,False,11285
15571,1487,2,False,11286
15572,1487,2,True,4285
15573,1487,2,True,4286
15574,1487,2,False,11287
15575,1488,2,False,11288
15576,1488,2,True,4287
15577,1488,2,False,11289
15578,1488,2,False,11290
15579,1488,2,False,11291
15580,1488,2,False,11292
15581,1488,2,True,4288
15582,1488,2,False,11293
15583,1488,2,False,11294
15584,1488,2,False,11295
15585,1488,2,False,11296
15586,1488,2,True,4289
15587,1488,2,False,11297
15588,1488,2,False,11298
15589,1488,2,False,11299
15590,1489,2,False,11300
15591,1489,2,False,11301
15592,1489,2,False,11302
15593,1489,2,True,4290
15594,1489,2,False,11303
15595,1489,2,True,4291
15596,1489,2,True,4292
15597,1489,2,False,11304
15598,1489,2,False,11305
15599,1489,2,False,11306
15600,1489,2,False,11307
15601,1489,2,False,11308
15602,1489,2,False,11309
15603,1489,2,True,4293
15604,1490,2,False,11310
15605,1490,2,True,4294
15606,1490,2,True,4295
15607,1490,2,False,11311
15608,1490,2,True,4296
15609,1490,2,False,11312
15610,1490,2,True,4297
15611,1490,2,True,4298
15612,1490,2,False,11313
15613,1490,2,True,4299
15614,1490,2,False,11314
15615,1490,2,False,11315
15616,1490,2,False,11316
15617,1490,2,False,11317
15618,1491,2,True,4300
15619,1491,2,True,4301
15620,1491,2,False,11318
15621,1491,2,False,11319
15622,1491,2,True,4302
15623,1491,2,False,11320
15624,1491,2,False,11321
15625,1491,2,False,11322
15626,1491,2,True,4303
15627,1491,2,False,11323
15628,1491,2,True,4304
15629,1491,2,False,11324
15630,1491,2,False,11325
15631,1491,2,False,11326
15632,1492,2,False,11327
15633,1492,2,False,11328
15634,1492,2,False,11329
15635,1492,2,False,11330
15636,1492,2,False,11331
15637,1492,2,False,11332
15638,1492,2,True,4305
15639,1492,2,False,11333
15640,1492,2,False,11334
15641,1492,2,True,4306
15642,1492,2,False,11335
15643,1492,2,False,11336
15644,1492,2,True,4307
15645,1492,2,False,11337
15646,1493,2,True,4308
15647,1493,2,False,11338
15648,1493,2,False,11339
15649,1493,2,False,11340
15650,1493,2,True,4309
15651,1493,2,False,11341
15652,1493,2,False,11342
15653,1493,2,True,4310
15654,1493,2,False,11343
15655,1493,2,False,11344
15656,1493,2,False,11345
15657,1493,2,False,11346
15658,1493,2,False,11347
15659,1493,2,True,4311
15660,1493,2,False,11348
15661,1493,2,False,11349
15662,1494,2,False,11350
15663,1494,2,False,11351
15664,1494,2,False,11352
15665,1494,2,False,11353
15666,1494,2,False,11354
15667,1494,2,False,11355
15668,1494,2,True,4312
15669,1494,2,True,4313
15670,1494,2,True,4314
15671,1494,2,True,4315
15672,1494,2,False,11356
15673,1494,2,True,4316
15674,1494,2,True,4317
15675,1494,2,False,11357
15676,1495,2,False,11358
15677,1495,2,False,11359
15678,1495,2,False,11360
15679,1495,2,False,11361
15680,1495,2,False,11362
15681,1495,2,False,11363
15682,1495,2,False,11364
15683,1495,2,False,11365
15684,1495,2,False,11366
15685,1495,2,False,11367
15686,1495,2,False,11368
15687,1495,2,False,11369
15688,1495,2,False,11370
15689,1495,2,True,4318
15690,1496,2,False,11371
15691,1496,2,False,11372
15692,1496,2,False,11373
15693,1496,2,True,4319
15694,1496,2,False,11374
15695,1496,2,False,11375
15696,1496,2,False,11376
15697,1496,2,False,11377
15698,1496,2,True,4320
15699,1497,2,True,4321
15700,1497,2,False,11378
15701,1497,2,False,11379
15702,1497,2,False,11380
15703,1497,2,True,4322
15704,1497,2,False,11381
15705,1497,2,False,11382
15706,1497,2,False,11383
15707,1498,2,False,11384
15708,1498,2,True,4323
15709,1498,2,True,4324
15710,1498,2,False,11385
15711,1498,2,False,11386
15712,1498,2,False,11387
15713,1498,2,False,11388
15714,1498,2,False,11389
15715,1498,2,False,11390
15716,1498,2,False,11391
15717,1498,2,True,4325
15718,1498,2,False,11392
15719,1498,2,False,11393
15720,1498,2,True,4326
15721,1498,2,False,11394
15722,1498,2,True,4327
15723,1498,2,False,11395
15724,1498,2,True,4328
15725,1498,2,True,4329
15726,1498,2,False,11396
15727,1499,2,False,11397
15728,1499,2,False,11398
15729,1499,2,True,4330
15730,1499,2,False,11399
15731,1499,2,False,11400
15732,1499,2,True,4331
15733,1499,2,False,11401
15734,1499,2,True,4332
15735,1499,2,True,4333
15736,1499,2,False,11402
15737,1499,2,False,11403
15738,1499,2,True,4334
15739,1500,2,False,11404
15740,1500,2,False,11405
15741,1500,2,False,11406
15742,1500,2,True,4335
15743,1500,2,True,4336
15744,1500,2,True,4337
15745,1500,2,False,11407
15746,1500,2,True,4338
15747,1500,2,False,11408
15748,1500,2,True,4339
15749,1500,2,True,4340
15750,1500,2,False,11409
15751,1501,2,True,4341
15752,1501,2,False,11410
15753,1501,2,False,11411
15754,1501,2,False,11412
15755,1501,2,False,11413
15756,1501,2,False,11414
15757,1501,2,False,11415
15758,1501,2,False,11416
15759,1501,2,False,11417
15760,1501,2,False,11418
15761,1501,2,False,11419
15762,1501,2,False,11420
15763,1502,2,False,11421
15764,1502,2,False,11422
15765,1502,2,True,4342
15766,1502,2,False,11423
15767,1502,2,False,11424
15768,1502,2,True,4343
15769,1502,2,True,4344
15770,1502,2,True,4345
15771,1502,2,False,11425
15772,1502,2,False,11426
15773,1502,2,True,4346
15774,1502,2,False,11427
15775,1502,2,False,11428
15776,1502,2,True,4347
15777,1502,2,True,4348
15778,1503,2,False,11429
15779,1503,2,False,11430
15780,1503,2,True,4349
15781,1503,2,True,4350
15782,1503,2,False,11431
15783,1503,2,True,4351
15784,1503,2,True,4352
15785,1503,2,False,11432
15786,1503,2,False,11433
15787,1503,2,False,11434
15788,1503,2,False,11435
15789,1503,2,False,11436
15790,1503,2,False,11437
15791,1503,2,False,11438
15792,1504,2,False,11439
15793,1504,2,False,11440
15794,1504,2,False,11441
15795,1504,2,False,11442
15796,1504,2,True,4353
15797,1504,2,True,4354
15798,1504,2,False,11443
15799,1504,2,False,11444
15800,1504,2,False,11445
15801,1504,2,False,11446
15802,1504,2,True,4355
15803,1504,2,False,11447
15804,1504,2,False,11448
15805,1504,2,False,11449
15806,1505,2,False,11450
15807,1505,2,True,4356
15808,1505,2,False,11451
15809,1505,2,True,4357
15810,1505,2,False,11452
15811,1505,2,False,11453
15812,1505,2,False,11454
15813,1505,2,True,4358
15814,1505,2,True,4359
15815,1505,2,False,11455
15816,1505,2,False,11456
15817,1505,2,False,11457
15818,1505,2,True,4360
15819,1505,2,False,11458
15820,1506,2,False,11459
15821,1506,2,False,11460
15822,1506,2,False,11461
15823,1506,2,True,4361
15824,1506,2,True,4362
15825,1506,2,False,11462
15826,1506,2,False,11463
15827,1506,2,False,11464
15828,1506,2,True,4363
15829,1506,2,True,4364
15830,1506,2,True,4365
15831,1506,2,False,11465
15832,1506,2,False,11466
15833,1506,2,True,4366
15834,1507,2,False,11467
15835,1507,2,True,4367
15836,1507,2,True,4368
15837,1507,2,False,11468
15838,1507,2,True,4369
15839,1507,2,True,4370
15840,1507,2,False,11469
15841,1507,2,False,11470
15842,1507,2,False,11471
15843,1507,2,True,4371
15844,1507,2,False,11472
15845,1507,2,True,4372
15846,1507,2,True,4373
15847,1507,2,False,11473
15848,1507,2,True,4374
15849,1508,2,True,4375
15850,1508,2,False,11474
15851,1508,2,True,4376
15852,1508,2,False,11475
15853,1508,2,True,4377
15854,1508,2,True,4378
15855,1508,2,True,4379
15856,1508,2,False,11476
15857,1508,2,True,4380
15858,1508,2,False,11477
15859,1508,2,True,4381
15860,1508,2,False,11478
15861,1508,2,True,4382
15862,1508,2,False,11479
15863,1508,2,False,11480
15864,1509,2,False,11481
15865,1509,2,False,11482
15866,1509,2,True,4383
15867,1509,2,False,11483
15868,1509,2,True,4384
15869,1509,2,False,11484
15870,1509,2,False,11485
15871,1509,2,True,4385
15872,1509,2,False,11486
15873,1509,2,False,11487
15874,1509,2,False,11488
15875,1509,2,True,4386
15876,1509,2,False,11489
15877,1509,2,False,11490
15878,1509,2,False,11491
15879,1510,2,True,4387
15880,1510,2,False,11492
15881,1510,2,False,11493
15882,1510,2,False,11494
15883,1510,2,True,4388
15884,1510,2,True,4389
15885,1510,2,False,11495
15886,1510,2,False,11496
15887,1510,2,False,11497
15888,1510,2,False,11498
15889,1510,2,True,4390
15890,1510,2,True,4391
15891,1510,2,True,4392
15892,1510,2,False,11499
15893,1510,2,True,4393
15894,1511,2,False,11500
